Row.names	sig	Pattern	FC_x_axis	FC_y_axis	padj	ENTREZID
SAP30L	Sen_low	Pro < Sen < Qui	-1.02728469691299	-1.52894789540115	0	79685
SAT1	Sen_high	Pro > Qui > Sen	3.41410999285016	2.05403858922676	0	6303
SATB1	Sen_low	Pro < Sen < Qui	-1.46885217161403	-2.91713722205357	1.728961418479e-11	6304
SBF2-AS1	Sen_low	Pro = Qui < Sen	-1.39999121253513	-1.05517940664924	7.53046403012547e-09	283104
SCAI	Sen_low	Pro = Qui < Sen	-1.94761445795765	-2.05083005630057	1.11022302462516e-16	286205
SCARA3	Sen_low	Pro = Qui < Sen	-2.59476338681276	-2.41418095625999	0	51435
SCARB1	Sen_high	Pro > Sen > Qui	1.10714797228765	1.71053862384353	0	949
SCG2	Sen_low	Pro < Sen < Qui	-2.59254430097731	-4.55449676848284	2.82354140068719e-11	7857
SCG5	Sen_high	Pro = Qui > Sen	7.23466012664323	6.79981959038531	0	6447
SCMH1	Sen_low	Pro = Qui < Sen	-1.4605074638056	-1.68874581151315	0	22955
SCML2	Sen_low	Pro = Qui < Sen	-2.21651499105411	-2.20492753623003	1.11022302462516e-16	10389
SCN7A	Sen_low	Pro < Sen < Qui	-6.09932714420687	-7.6555480942119	0	6332
SCN9A	Sen_low	Pro < Qui < Sen	-3.94822626269546	-2.33249494779419	0	6335
SCO2	Sen_high	Pro = Qui > Sen	1.83914089127703	1.92127480211542	0	9997
SCRN3	Sen_low	Pro = Qui < Sen	-1.05296279592321	-1.01430483408323	5.32907051820075e-15	79634
SCUBE3	Sen_high	Pro = Qui > Sen	3.37449277131913	3.2094527971092	2.00751637535745e-11	222663
SDC2	Sen_low	Pro < Sen < Qui	-2.22874544717798	-2.8313804750338	1.11022302462516e-16	6383
SDC3	Sen_low	Pro < Qui < Sen	-2.16865178694344	-1.71254504240516	0	9672
SDCBP2-AS1	Sen_low	Pro = Qui < Sen	-1.61741640349963	-1.84974334178996	2.13173922958276e-12	100507495
SDHAF3	Sen_high	Pro = Qui > Sen	1.15571647849562	1.00509328926036	0	57001
SDK1	Sen_low	Pro < Sen < Qui	-1.52894137310631	-3.13884907604929	6.15063555642337e-14	221935
SDPR	Sen_low	Pro < Qui < Sen	-3.17033432264491	-2.78527232879202	0	NA
SDR39U1	Sen_low	Pro = Qui < Sen	-1.21890386271232	-1.52821729884007	5.44009282066327e-15	56948
SEC14L2	Sen_high	Pro = Qui > Sen	2.12040519542224	2.20106283500223	0	23541
SECTM1	Sen_low	Pro < Sen < Qui	-3.66671557849952	-3.82961238454204	0	6398
SELENBP1	Sen_low	Pro = Qui < Sen	-1.43734014170041	-2.09086437639147	0.0018832211786477	8991
SEMA3B	Sen_low	Pro = Qui < Sen	-4.4166871309931	-4.53385845990849	0	7869
SEMA3D	Sen_low	Pro = Qui < Sen	-3.83353107892529	-4.11481586306403	0	223117
SEMA4D	Sen_low	Pro < Sen < Qui	-1.29364471758373	-3.58149678765827	3.84701440306889e-05	10507
SEMA4G	Sen_low	Pro = Qui < Sen	-2.23732689172588	-2.02852222031489	1.11022302462516e-16	57715
SEMA5A	Sen_low	Pro = Qui < Sen	-1.0297904049428	-1.28753352896308	1.33226762955019e-15	9037
SEMA6A	Sen_low	Pro = Qui < Sen	-3.48807887276	-3.09066796756863	8.22885730666911e-08	57556
SEMA7A	Sen_high	Pro > Sen > Qui	5.24323232322509	6.37676861032213	0	8482
SENP7	Sen_low	Pro = Qui < Sen	-1.65920655061217	-1.72033148668562	0	57337
SEPP1	Sen_low	Pro < Sen < Qui	-3.69824501615666	-6.19085101462061	0	NA
SERF2-C15ORF63	Sen_high	Pro = Qui > Sen	1.03642738992075	1.21008861549216	0	100529067
SERPINA1	Sen_high	Pro = Qui > Sen	8.80827026415415	8.76998134922516	0	5265
SERPINA9	Sen_high	Pro = Qui > Sen	11.2494716956574	11.7490037856415	0	327657
SERPINB2	Sen_high	Pro > Qui > Sen	6.84536161326887	5.92787867597853	0	5055
SERPINB4	Sen_high	Pro = Qui > Sen	16.0647804823181	11.0045944371339	0	6318
SERPINB7	Sen_high	Pro > Sen > Qui	5.05783285433538	8.53831774982359	0	8710
SERPINB8	Sen_high	Pro = Qui > Sen	1.31990002543461	1.32000227181712	1.11022302462516e-16	5271
SERPINB9	Sen_low	Pro = Qui < Sen	-1.54050461116427	-1.37827930330387	0	5272
SERPIND1	Sen_high	Pro = Qui > Sen	6.77443363231104	5.91544742756115	0	3053
SERPINE1	Sen_high	Pro > Sen > Qui	1.58014748558763	3.91024477338949	0	5054
SERPINE2	Sen_low	Pro = Qui < Sen	-2.09783438517338	-3.07732725827625	2.80886425230165e-14	5270
SERPINF1	Sen_low	Pro < Sen < Qui	-1.4767401337165	-2.57924962002502	0	5176
SERPING1	Sen_low	Pro < Sen < Qui	-1.7121855148955	-2.97535576720201	0	710
SERPINI1	Sen_high	Pro = Qui > Sen	2.03778982220993	1.5307494728305	0	5274
SESN1	Sen_low	Pro < Sen < Qui	-1.04241712142783	-1.30677728077249	0	27244
SESN2	Sen_low	Pro = Qui < Sen	-1.88389816722721	-1.69080901059054	0	83667
SETDB2	Sen_low	Pro = Qui < Sen	-1.81131811371331	-1.72741887465247	2.97830538009691e-10	83852
SFR1	Sen_high	Pro = Qui > Sen	1.18215363904312	1.15313780828155	1.11022302462516e-16	119392
SFTA1P	Sen_high	Pro = Qui > Sen	1.81095616019314	2.84668834098773	7.18314296932476e-14	207107
SGCD	Sen_low	Pro = Qui < Sen	-3.19899667033969	-3.59430872421766	0	6444
SGCE	Sen_low	Pro < Sen < Qui	-1.26697870401678	-1.45072558950434	0	8910
SGCZ	Sen_low	Pro = Qui < Sen	-3.17139775568321	-3.57432326183338	3.10427128447088e-10	137868
SGK223	Sen_high	Pro > Sen > Qui	1.17532793352265	1.48351691085048	1.11022302462516e-16	NA
SGK3	Sen_low	Pro < Qui < Sen	-2.68008843524968	-2.17177691258245	0	23678
SGMS1-AS1	Sen_low	Pro = Qui < Sen	-1.28015405535161	-1.08451141681495	7.39914531633357e-05	104355295
SH2B3	Sen_high	Pro > Qui > Sen	2.86430316219672	2.37179142133225	0	10019
SH2D2A	Sen_high	Pro = Qui > Sen	13.0740401707132	13.0740401707132	0	9047
SH2D4A	Sen_low	Pro < Qui < Sen	-1.98510253448047	-1.35333447852599	4.1936454309166e-12	63898
SH3BP5L	Sen_high	Pro = Qui > Sen	1.44519954801045	1.52420566166939	0	80851
SH3D19	Sen_low	Pro = Qui < Sen	-1.09645030965467	-1.04904239486476	0	152503
SH3D21	Sen_high	Pro > Sen > Qui	1.83461687518993	2.31568149989055	0	79729
SH3KBP1	Sen_high	Pro = Qui > Sen	1.20138432406159	1.0934855987825	0	30011
SH3TC1	Sen_high	Pro = Qui > Sen	2.46098578669644	2.24061850105887	0	54436
SH3YL1	Sen_low	Pro < Sen < Qui	-1.20206585089801	-1.49635288434102	0	26751
SHANK1	Sen_high	Pro = Qui > Sen	3.18557784769792	2.96127301974003	0	50944
SHC1	Sen_high	Pro = Qui > Sen	1.27211801067563	1.15437547660757	1.77635683940025e-15	6464
SHISA3	Sen_low	Pro < Sen < Qui	-2.58285749552855	-3.32868573518541	0	152573
SIAH1	Sen_low	Pro = Qui < Sen	-1.08512722836816	-1.47594364744896	0	6477
SIGLEC15	Sen_high	Pro = Qui > Sen	4.36765286651498	4.65126874921542	0	284266
SIPA1	Sen_high	Pro = Qui > Sen	1.06982954162101	1.36343072019583	0	6494
SIPA1L2	Sen_low	Pro < Sen < Qui	-1.06428404858626	-2.68173936632985	0	57568
SIPA1L3	Sen_high	Pro = Qui > Sen	1.49126696576041	1.66977347326263	0	23094
SIRT3	Sen_low	Pro < Sen < Qui	-1.05453583807971	-1.3783686189434	0	23410
SIX1	Sen_low	Pro = Qui < Sen	-1.83792862818361	-1.80986776015107	0	6495
SKP2	Sen_low	Pro = Qui < Sen	-1.33148334897434	-1.19823642881495	0	6502
SLA	Sen_low	Pro = Qui < Sen	-2.29330290531453	-2.6067804489198	2.16656259599546e-09	6503
SLAMF8	Sen_high	Pro = Qui > Sen	5.70628877842883	4.51268019422112	9.22595333463505e-14	56833
SLC12A7	Sen_low	Pro < Sen < Qui	-1.19088274645463	-1.82982529251227	1.11022302462516e-16	10723
SLC12A8	Sen_low	Pro < Qui < Sen	-3.95698210009052	-2.63702340946505	1.11022302462516e-16	84561
SLC14A1	Sen_high	Pro = Qui > Sen	4.50020553170194	3.69676813492215	9.80313844545222e-07	6563
SLC15A3	Sen_low	Pro = Qui < Sen	-1.72584323805116	-1.89397033364608	9.65894031423886e-15	51296
SLC16A14	Sen_low	Pro = Qui < Sen	-3.14253010655139	-2.80776681885695	0	151473
SLC16A3	Sen_high	Pro > Sen > Qui	1.28724336829549	1.84158709154482	0	9123
SLC16A4	Sen_low	Pro = Qui < Sen	-2.6415819216674	-2.24289775990877	4.39648317751562e-14	9122
SLC16A5	Sen_low	Pro < Sen < Qui	-1.12466171727858	-1.50265923289325	0	9121
SLC16A6	Sen_high	Pro > Qui > Sen	5.19616470750984	2.50615963338303	0	9120
SLC16A7	Sen_low	Pro = Qui < Sen	-1.85984960773914	-1.51444656221376	0	9194
SLC17A9	Sen_high	Pro > Sen > Qui	1.14008174778892	2.17573964592687	0	63910
SLC18A2	Sen_high	Pro = Qui > Sen	1.02675118538577	1.05831859233821	0	6571
SLC19A2	Sen_high	Pro = Qui > Sen	1.34880141720247	1.17048317847407	0	10560
SLC1A4	Sen_low	Pro < Qui < Sen	-3.38469915412478	-2.3932318538221	0	6509
SLC1A5	Sen_low	Pro = Qui < Sen	-1.70406233669832	-1.57349151306417	1.11022302462516e-16	6510
SLC20A1	Sen_high	Pro = Qui > Sen	3.84867370073264	3.49798198445794	0	6574
SLC22A18	Sen_low	Pro = Qui < Sen	-1.12248841747088	-1.07660887722466	5.25135490647699e-14	5002
SLC22A4	Sen_high	Pro = Qui > Sen	2.29076190217767	1.76566672577269	0	6583
SLC23A2	Sen_low	Pro < Sen < Qui	-1.24870906067903	-2.48660487378199	0	9962
SLC25A10	Sen_high	Pro = Qui > Sen	1.29578767009327	1.63774802137978	0	1468
SLC25A19	Sen_high	Pro = Qui > Sen	1.90571717693892	2.69230638146267	0	60386
SLC25A22	Sen_high	Pro > Sen > Qui	1.22078090560715	1.69044675188927	0	79751
SLC25A23	Sen_low	Pro = Qui < Sen	-1.12386927997835	-1.05124566550145	0	79085
SLC25A37	Sen_high	Pro > Qui > Sen	2.15560356266752	1.44771449927143	0	51312
SLC25A40	Sen_low	Pro = Qui < Sen	-1.21043259385918	-1.10014367074735	1.11022302462516e-16	55972
SLC27A6	Sen_low	Pro = Qui < Sen	-3.62977936996915	-3.25486241542478	0	28965
SLC29A1	Sen_high	Pro > Sen > Qui	1.38131811721096	2.27238273099523	0	2030
SLC2A1-AS1	Sen_low	Pro = Qui < Sen	-1.77607399234775	-1.86859260295905	2.56684373756144e-09	NA
SLC2A12	Sen_low	Pro = Qui < Sen	-2.69416891610378	-2.9135535504166	0	154091
SLC2A6	Sen_high	Pro = Qui > Sen	3.72205685943783	3.43063195457202	1.11022302462516e-16	11182
SLC30A4	Sen_low	Pro = Qui < Sen	-1.51881971619409	-1.52729872024687	0	7782
SLC31A2	Sen_high	Pro = Qui > Sen	1.05278202817492	1.02499708300639	0	1318
SLC35A5	Sen_low	Pro = Qui < Sen	-1.1018941123281	-1.14130024917246	0	55032
SLC35E1	Sen_high	Pro = Qui > Sen	1.1051425790194	1.1655594485414	0	79939
SLC35E3	Sen_high	Pro = Qui > Sen	1.17050075205681	1.0844771938348	4.37605507386252e-12	55508
SLC35E4	Sen_high	Pro = Qui > Sen	2.76488547020122	3.08120818985957	0	339665
SLC35F2	Sen_high	Pro > Sen > Qui	2.43874685350513	2.81401494489021	0	54733
SLC35F5	Sen_high	Pro = Qui > Sen	1.27442708949219	1.24121906519212	0	80255
SLC37A2	Sen_high	Pro > Sen > Qui	1.44693682850329	2.74474961729517	0	219855
SLC38A2	Sen_low	Pro = Qui < Sen	-1.21349796190193	-1.02480304058775	2.10077510942597e-11	54407
SLC38A4	Sen_low	Pro = Qui < Sen	-5.30311976898558	-5.31854421729559	0	55089
SLC39A11	Sen_low	Pro = Qui < Sen	-1.1352487990622	-1.15598239390795	0	201266
SLC39A14	Sen_high	Pro > Sen > Qui	1.24629608786171	1.76754019518706	0	23516
SLC39A8	Sen_high	Pro > Qui > Sen	3.86101062505775	1.31525764914208	0	64116
SLC3A2	Sen_low	Pro < Qui < Sen	-1.76216477199538	-1.14918075617451	1.11022302462516e-16	6520
SLC40A1	Sen_low	Pro < Sen < Qui	-4.9235887225891	-6.36616149486526	0	30061
SLC43A3	Sen_high	Pro > Qui > Sen	2.24426052585123	1.94279854429428	0	29015
SLC44A1	Sen_low	Pro = Qui < Sen	-1.04229892659215	-1.9704131499454	0.000279076082594032	23446
SLC44A3	Sen_low	Pro = Qui < Sen	-2.20755155946946	-2.25214490861341	0	126969
SLC45A3	Sen_high	Pro > Sen > Qui	1.67324523265555	2.11386107948333	0	85414
SLC4A4	Sen_low	Pro < Sen < Qui	-2.7680574360257	-3.38678223200291	0	8671
SLC4A7	Sen_high	Pro = Qui > Sen	2.98717714193394	3.20879612519249	1.42786713563936e-08	9497
SLC6A9	Sen_low	Pro = Qui < Sen	-4.48173968528591	-4.3431479570234	-2.22044604925031e-16	6536
SLC7A11	Sen_low	Pro = Qui < Sen	-4.12884212775034	-3.70127564802781	0	23657
SLC8A1	Sen_low	Pro < Sen < Qui	-3.28973009005202	-3.63155888607518	1.11022302462516e-16	6546
SLC8B1	Sen_low	Pro = Qui < Sen	-1.37062940724875	-1.52438028048617	0	80024
SLC9A9	Sen_low	Pro < Sen < Qui	-1.38095400084294	-2.44720147675873	4.88498130835069e-15	285195
SLCO3A1	Sen_low	Pro = Qui < Sen	-1.28357658738459	-1.24987720135042	0	28232
SLCO4A1	Sen_high	Pro = Qui > Sen	5.50628255770038	4.53391778414731	0	28231
SLFN11	Sen_low	Pro = Qui < Sen	-2.02900523348043	-1.76872741534254	0	91607
SLIRP	Sen_high	Pro = Qui > Sen	1.10757355295799	1.31858873673065	0	81892
SLIT2	Sen_low	Pro < Qui < Sen	-4.46620379353622	-3.74055673525984	0	9353
SLITRK6	Sen_low	Pro < Sen < Qui	-1.70896736778929	-3.20517690636315	3.23354347675497e-06	84189
SLX4IP	Sen_low	Pro = Qui < Sen	-1.73543854109501	-1.81160543719367	2.8071228205695e-05	128710
SMA4	Sen_low	Pro < Sen < Qui	-1.05309047608797	-1.50773747712221	0	NA
SMA5	Sen_low	Pro = Qui < Sen	-1.14775526073855	-1.24089051207423	2.50249010402825e-09	NA
SMAD3	Sen_low	Pro = Qui < Sen	-1.27961960870803	-1.09401902063053	0	4088
SMAD6	Sen_low	Pro = Qui < Sen	-1.24604523880104	-1.59597442307028	5.59241541964184e-12	4091
SMAD9	Sen_low	Pro < Sen < Qui	-3.72408857449614	-4.72061610836059	1.11022302462516e-16	4093
SMAGP	Sen_high	Pro > Sen > Qui	2.13132507041874	2.90737028509353	0	57228
SMAP2	Sen_high	Pro = Qui > Sen	1.92379896233091	2.19806546255681	0	64744
SMARCD3	Sen_low	Pro < Sen < Qui	-1.59360424285729	-1.97965171945284	0	6604
SMIM3	Sen_high	Pro = Qui > Sen	1.31755565901726	1.25159918364814	0	85027
SMIM4	Sen_high	Pro = Qui > Sen	1.82062057831734	1.85757636086698	1.11022302462516e-16	440957
SMO	Sen_low	Pro < Sen < Qui	-3.0928955497048	-3.94392082474611	0	6608
SMPDL3A	Sen_low	Pro < Sen < Qui	-1.81791367702502	-3.43886244247951	0	10924
SMTN	Sen_high	Pro = Qui > Sen	2.38448652956328	2.597754799477	0	6525
SMURF2	Sen_high	Pro > Sen > Qui	1.56402478820397	2.67626133149375	0	64750
SNCB	Sen_high	Pro = Qui > Sen	4.92774546094077	3.23401173366609	0	6620
SNCG	Sen_high	Pro > Sen > Qui	1.48794437141323	3.26705969407632	0	6623
SNHG16	Sen_high	Pro = Qui > Sen	1.07972840113706	1.00660424388198	1.11022302462516e-16	100507246
SNHG4	Sen_high	Pro = Qui > Sen	1.43378481646082	2.5820439016966	1.11022302462516e-16	724102
SNN	Sen_low	Pro = Qui < Sen	-1.16463136291206	-1.86601064924668	1.97903396936816e-06	8303
SNPH	Sen_high	Pro = Qui > Sen	1.19876647750814	1.40380713997216	0	9751
SNRPA1	Sen_high	Pro > Sen > Qui	1.93567038851219	2.36548826896349	0	6627
SNTB1	Sen_low	Pro < Sen < Qui	-2.20329636399229	-2.93885934321845	1.11022302462516e-16	6641
SNX18	Sen_low	Pro = Qui < Sen	-1.27659744024267	-1.23927326009752	1.11022302462516e-16	112574
SNX29P1	Sen_low	Pro < Sen < Qui	-1.22884487002798	-2.90939115795788	0.00724212636320987	100652781
SNX29P2	Sen_low	Pro < Sen < Qui	-3.46465692972742	-4.22466374645535	0	440352
SNX30	Sen_low	Pro < Sen < Qui	-1.33046390375275	-1.7932035896107	0	401548
SNX8	Sen_high	Pro = Qui > Sen	1.32728231974825	1.35349851204739	0	29886
SOBP	Sen_low	Pro < Sen < Qui	-1.05937429146415	-1.44117458091598	0	55084
SOCS2	Sen_high	Pro = Qui > Sen	1.56604290730839	1.2078075190149	0.000144217898650156	8835
SOD3	Sen_low	Pro < Sen < Qui	-1.54751156408956	-2.23863501876666	0	6649
SOGA3	Sen_high	Pro = Qui > Sen	2.22291445249728	2.58972160380959	1.11022302462516e-16	387104
SORCS2	Sen_high	Pro > Qui > Sen	3.33604364557643	1.6972432997093	0.0024722955894293	57537
SORL1	Sen_low	Pro = Qui < Sen	-3.99171540965157	-3.70773411535788	1.11022302462516e-16	6653
SORT1	Sen_low	Pro = Qui < Sen	-1.63955275481398	-1.12874805753517	1.59091135709666e-06	6272
SOWAHD	Sen_low	Pro = Qui < Sen	-3.07326757044151	-3.62244002923894	1.26038851666621e-06	347454
SOX6	Sen_low	Pro = Qui < Sen	-1.8492654759381	-2.36441867308726	1.11022302462516e-16	55553
SP140	Sen_high	Pro = Qui > Sen	5.41716805643129	5.31542702760992	1.11022302462516e-16	11262
SPAG1	Sen_low	Pro = Qui < Sen	-1.4603218702564	-1.26290413270585	3.76897932641285e-07	6674
SPAG4	Sen_high	Pro = Qui > Sen	1.66930695482522	1.20119963040293	1.90763676066741e-05	6676
SPANXN4	Sen_high	Pro = Qui > Sen	11.4853180467009	11.4853180467009	0	441525
SPATA33	Sen_high	Pro = Qui > Sen	1.26507760404845	1.10732596054569	-2.22044604925031e-16	124045
SPATA7	Sen_low	Pro < Sen < Qui	-2.00723409127364	-2.23036994404722	0	55812
SPATA9	Sen_low	Pro = Qui < Sen	-1.86011347006154	-1.82107354641936	0.0017737729928905	83890
SPDL1	Sen_high	Pro = Qui > Sen	1.20479187478801	1.53331994120774	0	54908
SPDYE8P	Sen_low	Pro = Qui < Sen	-1.86490357517955	-2.49407968283576	0.000113524328391734	NA
SPEF2	Sen_low	Pro = Qui < Sen	-2.27641028986613	-2.93960754012572	0	79925
SPEG	Sen_low	Pro = Qui < Sen	-1.81319412220735	-1.58181867609875	0	10290
SPG7	Sen_high	Pro = Qui > Sen	1.24204511101408	1.03828424322081	0	6687
SPHK1	Sen_high	Pro = Qui > Sen	4.48024113023257	4.39770804300452	0	8877
SPIN4	Sen_low	Pro = Qui < Sen	-1.85879841298924	-1.55792868600089	0	139886
SPRED3	Sen_high	Pro = Qui > Sen	1.74061811021955	2.02633656721867	1.11022302462516e-16	399473
SPRY2	Sen_high	Pro = Qui > Sen	3.3710690428393	3.12336053176707	0	10253
SPRY4	Sen_high	Pro = Qui > Sen	2.94689307009535	2.34289379835029	0	81848
SPRY4-IT1	Sen_high	Pro = Qui > Sen	1.87483052738119	1.55437458513237	3.05495906349762e-09	100642175
SPRYD3	Sen_high	Pro > Sen > Qui	1.32427128411196	1.75950599501526	0	84926
SPSB1	Sen_high	Pro = Qui > Sen	1.14832483338794	1.27275325961396	0	80176
SPSB2	Sen_low	Pro = Qui < Sen	-1.42309763613951	-1.72818656746043	0	84727
SPTLC3	Sen_low	Pro < Qui < Sen	-7.27424870474018	-6.74545962180968	0	55304
SQRDL	Sen_high	Pro > Qui > Sen	2.07857034192141	1.27168613084933	0	NA
SRD5A3	Sen_high	Pro = Qui > Sen	1.28630578176163	1.57272143749381	0	79644
SRGAP2C	Sen_low	Pro = Qui < Sen	-1.06519633100899	-1.19340212991261	9.46777946634336e-05	653464
SRPK1	Sen_high	Pro > Sen > Qui	1.67951450120795	1.90801510415128	0	6732
SRPX2	Sen_high	Pro = Qui > Sen	1.41204083817561	1.45911169183328	0	27286
SRR	Sen_low	Pro = Qui < Sen	-1.20134066800734	-1.17766792823033	0	63826
SRRM3	Sen_low	Pro = Qui < Sen	-1.68242541705869	-1.75971020820851	4.50655559536273e-08	222183
SS18L2	Sen_high	Pro = Qui > Sen	1.0733505321341	1.19659295308779	0	51188
SSBP2	Sen_low	Pro = Qui < Sen	-2.17090203965121	-2.43159798794844	1.11022302462516e-16	23635
SSC5D	Sen_low	Pro < Sen < Qui	-1.49052118735498	-1.74053453038231	0	284297
SSFA2	Sen_high	Pro = Qui > Sen	1.29406303857355	1.34759746513774	7.4718009557273e-14	NA
SSH3	Sen_low	Pro = Qui < Sen	-1.05706800266394	-1.26161253426923	0	54961
SSPN	Sen_low	Pro = Qui < Sen	-2.12431771901499	-1.9717867963528	0	8082
SSTR1	Sen_low	Pro = Qui < Sen	-2.93345862260751	-2.4650694913567	3.77475828372553e-14	6751
ST6GALNAC3	Sen_low	Pro = Qui < Sen	-2.7064040907839	-2.91312795456204	1.11022302462516e-16	256435
ST6GALNAC4	Sen_high	Pro > Sen > Qui	1.10367915909764	1.49782401453059	0	27090
ST7-AS1	Sen_low	Pro = Qui < Sen	-1.69715031751827	-2.07677379969589	6.29496454962464e-14	93653
STARD4-AS1	Sen_low	Pro = Qui < Sen	-2.03903050549673	-2.06904108015584	0	100505678
STARD5	Sen_low	Pro = Qui < Sen	-1.60269375547656	-1.76439582443157	1.89781523829424e-12	80765
STAT4	Sen_high	Pro > Qui > Sen	2.48530923333334	1.44649739114113	2.22044604925031e-16	6775
STAT5A	Sen_low	Pro < Sen < Qui	-1.29990765606488	-2.3179130180862	0	6776
STBD1	Sen_high	Pro > Sen > Qui	1.15452855131737	1.96024871198004	1.50132006826453e-09	8987
STC1	Sen_high	Pro > Qui > Sen	5.66663958333134	2.91681246760559	0	6781
STEAP1	Sen_high	Pro = Qui > Sen	6.61694833729276	6.74270343775684	0	26872
STEAP1B	Sen_high	Pro > Sen > Qui	2.05047085680353	3.03266086396233	1.11022302462516e-16	256227
STEAP3	Sen_high	Pro > Sen > Qui	1.93319941811446	2.95994848769907	0	55240
STIP1	Sen_high	Pro > Sen > Qui	1.17430876019052	1.38547850736864	1.11022302462516e-16	10963
STK17B	Sen_high	Pro > Sen > Qui	1.4522569823654	2.1989712461864	8.88178419700125e-16	9262
STK33	Sen_low	Pro = Qui < Sen	-1.24853411797662	-1.65616899349487	7.68802906891963e-07	65975
STK4	Sen_high	Pro = Qui > Sen	1.00263089093103	1.14599335857995	0	6789
STOM	Sen_low	Pro = Qui < Sen	-2.7644360194101	-3.07537926599539	0	2040
STON1	Sen_low	Pro < Sen < Qui	-1.05058277748504	-1.55627553438046	1.11022302462516e-16	11037
STOX2	Sen_low	Pro < Sen < Qui	-2.96298466805119	-4.81512741877623	1.11022302462516e-16	56977
STRIP2	Sen_high	Pro = Qui > Sen	1.92945947506675	2.26322517178924	0	57464
STUB1	Sen_high	Pro = Qui > Sen	1.22672416349495	1.24557055823389	0	10273
STX11	Sen_high	Pro > Sen > Qui	1.16814229785506	1.82479208330302	0	8676
STX1A	Sen_high	Pro = Qui > Sen	1.83711695574562	1.9318912694829	-2.22044604925031e-16	6804
STXBP1	Sen_high	Pro = Qui > Sen	1.39690403280853	1.37275097388818	0	6812
STXBP5-AS1	Sen_high	Pro = Qui > Sen	2.54136305963674	2.7973172994397	0	729178
SUCLG2-AS1	Sen_low	Pro = Qui < Sen	-1.20395681660668	-1.45777413788557	0.000210286221498435	NA
SULF1	Sen_low	Pro = Qui < Sen	-3.8920869449664	-3.96598149929732	2.79384360091228e-08	23213
SULT1A1	Sen_low	Pro < Qui < Sen	-4.44760538369824	-3.66004885102875	0	6817
SULT1C4	Sen_low	Pro < Sen < Qui	-2.05741732734336	-4.78229826000458	0	27233
SUMF1	Sen_low	Pro = Qui < Sen	-1.26580531185644	-1.36819767218004	1.11022302462516e-16	285362
SUSD5	Sen_low	Pro < Qui < Sen	-1.62517167304035	-1.26513085126839	0	26032
SVEP1	Sen_low	Pro = Qui < Sen	-2.46413039129695	-3.20288993292328	1.11022302462516e-16	79987
SVIP	Sen_high	Pro = Qui > Sen	1.79900019845181	2.18277884644373	0	258010
SYDE2	Sen_low	Pro = Qui < Sen	-2.56854800182157	-2.39609809321102	2.3639883273141e-08	84144
SYNE2	Sen_low	Pro = Qui < Sen	-1.3441158444495	-1.98724341309532	1.8836147416601e-05	23224
SYNGR1	Sen_low	Pro < Sen < Qui	-1.51984424816126	-1.80174715415646	0	9145
SYNPO	Sen_low	Pro < Qui < Sen	-2.31773925308455	-1.36757754562092	0	11346
SYNPO2	Sen_low	Pro < Sen < Qui	-3.78340977798762	-4.33861906691153	0	171024
SYT15	Sen_low	Pro < Qui < Sen	-1.97398438207603	-1.25809985724067	1.11022302462516e-16	83849
SYTL5	Sen_high	Pro = Qui > Sen	3.94481974681354	3.02510238597199	1.81315187308684e-08	94122
TAF13	Sen_high	Pro = Qui > Sen	1.5088363605334	1.87536251845313	0	6884
TAF1A-AS1	Sen_low	Pro = Qui < Sen	-2.03070014792171	-2.70925429340328	0.000205831542362422	100506161
TAF7	Sen_high	Pro = Qui > Sen	1.06549204827259	1.13960983672175	1.11022302462516e-16	6879
TAF9B	Sen_low	Pro = Qui < Sen	-1.75727634759564	-1.78392793194395	0	51616
TAGLN3	Sen_high	Pro = Qui > Sen	8.77603366458044	9.29355252977848	0	29114
TBC1D5	Sen_low	Pro = Qui < Sen	-1.30013176727356	-1.2711284513059	0	9779
TBX5	Sen_low	Pro < Sen < Qui	-1.8733430631789	-2.44186717203453	0	6910
TBX5-AS1	Sen_low	Pro < Sen < Qui	-1.4065104741145	-1.70722534489725	0	255480
TCEA1	Sen_low	Pro = Qui < Sen	-1.43644117284114	-1.00656197843862	3.72484820765351e-10	6917
TCEA2	Sen_low	Pro < Sen < Qui	-1.08893855679131	-1.67564491305508	0	6919
TCEA3	Sen_low	Pro = Qui < Sen	-2.39521349694911	-2.3738871275523	0	6920
TCEAL3	Sen_low	Pro = Qui < Sen	-1.52738422830158	-1.34030201234412	0	85012
TCF12	Sen_low	Pro < Sen < Qui	-1.25876601352222	-1.53125003757581	0	6938
TCF21	Sen_low	Pro < Sen < Qui	-3.1939402049378	-4.52805626395958	9.43689570931383e-15	6943
TCF4	Sen_low	Pro < Sen < Qui	-1.40104194092194	-2.3460359946126	0	6925
TCF7L1	Sen_low	Pro < Sen < Qui	-1.50532708787671	-2.21382501387293	0	83439
TCN2	Sen_low	Pro = Qui < Sen	-2.22762366345715	-2.34820098866683	0	6948
TCTEX1D4	Sen_high	Pro = Qui > Sen	1.56075292429015	1.07843190446358	0.0015064342769826	NA
TDO2	Sen_low	Pro < Sen < Qui	-3.4683400677421	-4.13023342486058	0	6999
TDRD3	Sen_low	Pro = Qui < Sen	-1.18747663560469	-1.29815917747221	0	81550
TDRKH	Sen_high	Pro > Sen > Qui	1.34235333875587	3.17111777335222	1.11022302462516e-16	11022
TEF	Sen_low	Pro = Qui < Sen	-1.04839271386143	-1.05279584120513	1.08296010425946e-06	7008
